__time,/joint_accelerations/data[0],/joint_accelerations/data[1],/joint_accelerations/layout/data_offset,/joint_states/header/stamp,/joint_states/joint_1/position,/joint_states/joint_1/velocity,/joint_states/joint_2/position,/joint_states/joint_2/velocity
1781198451.077278,-3.300353847,19.123260288,0.000000000,,,,,
1781198451.077363,,,,1781198451.077120066,-1.712743237,-2.689855616,-0.260718158,-1.533467002
1781198451.078952,-3.277320499,19.135405690,0.000000000,,,,,
1781198451.079196,,,,1781198451.078415871,-1.715654232,-2.693397708,-0.262353160,-1.512785666
1781198451.080201,-3.251429491,19.146772336,0.000000000,,,,,
1781198451.080318,,,,1781198451.079913139,-1.719261246,-2.697745026,-0.264341599,-1.487185513
1781198451.081330,-3.218599919,19.157865924,0.000000000,,,,,
1781198451.081462,,,,1781198451.080937386,-1.722506508,-2.701611311,-0.266100410,-1.464172471
1781198451.082520,-3.188425241,19.165314572,0.000000000,,,,,
1781198451.082627,,,,1781198451.082225800,-1.725969499,-2.705692148,-0.267942996,-1.439642957
1781198451.083284,-3.155544633,19.170517405,0.000000000,,,,,
1781198451.083369,,,,1781198451.083146334,-1.729022958,-2.709248604,-0.269541194,-1.418036826
1781198451.084373,-3.126010326,19.172922417,0.000000000,,,,,
1781198451.084474,,,,1781198451.084223032,-1.731942609,-2.712613204,-0.271045250,-1.397400549
1781198451.085222,-3.097294339,19.173286468,0.000000000,,,,,
1781198451.085406,,,,1781198451.085062981,-1.734407432,-2.715424655,-0.272297889,-1.379996727
1781198451.086519,-3.072708887,19.172197278,0.000000000,,,,,
1781198451.087123,,,,1781198451.086010456,-1.737080774,-2.718446382,-0.273636448,-1.361142635
1781198451.087428,-3.045669310,19.169468216,0.000000000,,,,,
1781198451.087705,,,,1781198451.087325096,-1.739852674,-2.721548399,-0.275002888,-1.341618512
1781198451.088454,-3.017234170,19.164982142,0.000000000,,,,,
1781198451.088536,,,,1781198451.088271618,-1.742565473,-2.724552617,-0.276319719,-1.322536208
1781198451.090812,-2.989026073,19.159008978,0.000000000,,,,,
1781198451.091070,-2.960478339,19.151488203,0.000000000,,,,,
1781198451.091090,,,,1781198451.089427471,-1.745275384,-2.727522343,-0.277614803,-1.303500909
1781198451.091118,-2.922094858,19.138965052,0.000000000,,,,,
1781198451.091132,,,,1781198451.090440750,-1.748861768,-2.731409498,-0.279293303,-1.278354698
1781198451.091151,,,,1781198451.090922117,-1.750727078,-2.733403574,-0.280156756,-1.265294020
1781198451.092657,-2.901933087,19.131623475,0.000000000,,,,,
1781198451.092762,,,,1781198451.092475176,-1.754388986,-2.737285745,-0.281815212,-1.239699963
1781198451.093087,-2.861777243,19.114708497,0.000000000,,,,,
1781198451.093147,,,,1781198451.092911720,-1.756060242,-2.739031896,-0.282564514,-1.228036875
1781198451.094467,-2.843292202,19.106318267,0.000000000,,,,,
1781198451.094560,,,,1781198451.094327927,-1.759372101,-2.742465515,-0.284019654,-1.204963684
1781198451.095463,-2.806206493,19.087690157,0.000000000,,,,,
1781198451.095562,,,,1781198451.095144987,-1.761767217,-2.744914113,-0.285056530,-1.188308434
1781198451.096595,-2.779112798,19.073025951,0.000000000,,,,,
1781198451.096698,,,,1781198451.096390724,-1.764746289,-2.747926993,-0.286322378,-1.167631061
1781198451.097105,-2.745038011,19.053122352,0.000000000,,,,,
1781198451.097249,,,,1781198451.097019196,-1.767026052,-2.750202476,-0.287277186,-1.151837090
1781198451.098508,-2.718727432,19.036850521,0.000000000,,,,,
1781198451.098602,,,,1781198451.098159552,-1.770060317,-2.753198750,-0.288523489,-1.130856824
1781198451.099150,-2.683337400,19.013521052,0.000000000,,,,,
1781198451.099229,,,,1781198451.099000931,-1.772669015,-2.755738910,-0.289576967,-1.112857827
1781198451.100522,-2.652623292,18.992164315,0.000000000,,,,,
1781198451.100605,,,,1781198451.100211143,-1.775799370,-2.758748844,-0.290815274,-1.091307399
