__time,/current_EE_pose/header/header/stamp,/current_EE_pose/pose/orientation/pitch,/current_EE_pose/pose/orientation/roll,/current_EE_pose/pose/orientation/w,/current_EE_pose/pose/orientation/x,/current_EE_pose/pose/orientation/y,/current_EE_pose/pose/orientation/yaw,/current_EE_pose/pose/orientation/z,/current_EE_pose/pose/position/x,/current_EE_pose/pose/position/y,/current_EE_pose/pose/position/z,/equilibrium_pose/header/header/stamp,/equilibrium_pose/pose/orientation/pitch,/equilibrium_pose/pose/orientation/roll,/equilibrium_pose/pose/orientation/w,/equilibrium_pose/pose/orientation/x,/equilibrium_pose/pose/orientation/y,/equilibrium_pose/pose/orientation/yaw,/equilibrium_pose/pose/orientation/z,/equilibrium_pose/pose/position/x,/equilibrium_pose/pose/position/y,/equilibrium_pose/pose/position/z
1781381081.364017,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.854093876,0.700445034,0.000000000,,,,,,,,,,,
1781381081.364443,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.852973233,0.700435764,0.000000000,,,,,,,,,,,
1781381081.368417,,,,,,,,,,,,1781381081.366748333,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.800000000,0.700000000,0.000000000
1781381081.370111,,,,,,,,,,,,1781381081.369700432,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.800000000,0.700000000,0.000000000
1781381081.370487,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.852668556,0.700433241,0.000000000,,,,,,,,,,,
1781381081.370700,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.852668556,0.700433241,0.000000000,,,,,,,,,,,
1781381081.373955,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.851953680,0.700427334,0.000000000,,,,,,,,,,,
1781381081.373979,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.851953680,0.700427334,0.000000000,,,,,,,,,,,
1781381081.376852,,,,,,,,,,,,1781381081.374448061,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.800000000,0.700000000,0.000000000
1781381081.378844,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.851677773,0.700425047,0.000000000,,,,,,,,,,,
1781381081.379412,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.851677773,0.700425047,0.000000000,,,,,,,,,,,
1781381081.381444,,,,,,,,,,,,1781381081.379060030,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.800000000,0.700000000,0.000000000
1781381081.381455,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.850770711,0.700417510,0.000000000,,,,,,,,,,,
1781381081.385439,,,,,,,,,,,,1781381081.383621931,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.800000000,0.700000000,0.000000000
1781381081.397866,,,,,,,,,,,,1781381081.392003536,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.800000000,0.700000000,0.000000000
1781381081.398078,,,,,,,,,,,,1781381081.394139051,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.800000000,0.700000000,0.000000000
1781381081.398093,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.850770711,0.700417510,0.000000000,,,,,,,,,,,
1781381081.398163,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.849986614,0.700410935,0.000000000,,,,,,,,,,,
1781381081.398206,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.849986614,0.700410935,0.000000000,,,,,,,,,,,
1781381081.398341,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.849222121,0.700404781,0.000000000,,,,,,,,,,,
1781381081.401511,,,,,,,,,,,,1781381081.400603771,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.800000000,0.700000000,0.000000000
1781381081.401525,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.849222121,0.700404781,0.000000000,,,,,,,,,,,
1781381081.406092,,,,,,,,,,,,1781381081.403075695,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.800000000,0.700000000,0.000000000
1781381081.406114,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.849222121,0.700404781,0.000000000,,,,,,,,,,,
1781381081.406230,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.847803941,0.700392712,0.000000000,,,,,,,,,,,
1781381081.413732,,,,,,,,,,,,1781381081.407565832,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.800000000,0.700000000,0.000000000
1781381081.413818,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.847656983,0.700391416,0.000000000,,,,,,,,,,,
1781381081.413960,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.847257627,0.700387898,0.000000000,,,,,,,,,,,
1781381081.414022,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.847024578,0.700385847,0.000000000,,,,,,,,,,,
1781381081.414194,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.847024578,0.700385847,0.000000000,,,,,,,,,,,
1781381081.415067,,,,,,,,,,,,1781381081.412385464,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.800000000,0.700000000,0.000000000
1781381081.415091,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.846649219,0.700382599,0.000000000,,,,,,,,,,,
1781381081.417691,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.846543216,0.700381693,0.000000000,,,,,,,,,,,
1781381081.417733,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.846543216,0.700381693,0.000000000,,,,,,,,,,,
1781381081.419793,,,,,,,,,,,,1781381081.418878794,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.800000000,0.700000000,0.000000000
1781381081.419872,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.846543216,0.700381693,0.000000000,,,,,,,,,,,
1781381081.423022,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.845774484,0.700375265,0.000000000,,,,,,,,,,,
1781381081.424992,,,,,,,,,,,,1781381081.423109055,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.800000000,0.700000000,0.000000000
1781381081.425011,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.845682656,0.700374503,0.000000000,,,,,,,,,,,
1781381081.425315,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.845682656,0.700374503,0.000000000,,,,,,,,,,,
1781381081.426062,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.845244504,0.700370905,0.000000000,,,,,,,,,,,
1781381081.427013,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.845244504,0.700370905,0.000000000,,,,,,,,,,,
1781381081.428070,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.844934974,0.700368381,0.000000000,,,,,,,,,,,
1781381081.428682,,,,,,,,,,,,1781381081.426755905,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.800000000,0.700000000,0.000000000
1781381081.429665,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.844934974,0.700368381,0.000000000,,,,,,,,,,,
1781381081.430400,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.844671976,0.700366234,0.000000000,,,,,,,,,,,
1781381081.430916,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.844671976,0.700366234,0.000000000,,,,,,,,,,,
1781381081.431431,,,,,,,,,,,,1781381081.430804014,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.800000000,0.700000000,0.000000000
1781381081.431437,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.844671976,0.700366234,0.000000000,,,,,,,,,,,
1781381081.433898,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.844671976,0.700366234,0.000000000,,,,,,,,,,,
1781381081.439750,,,,,,,,,,,,1781381081.433116674,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.800000000,0.700000000,0.000000000
1781381081.439770,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.844130106,0.700361791,0.000000000,,,,,,,,,,,
1781381081.439938,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.844130106,0.700361791,0.000000000,,,,,,,,,,,
1781381081.440888,,,,,,,,,,,,1781381081.439487219,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.800000000,0.700000000,0.000000000
1781381081.442915,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.843545207,0.700356964,0.000000000,,,,,,,,,,,
1781381081.444574,,,,,,,,,,,,1781381081.443951368,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.800000000,0.700000000,0.000000000
1781381081.445247,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.843094948,0.700353185,0.000000000,,,,,,,,,,,
1781381081.445438,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.843094948,0.700353185,0.000000000,,,,,,,,,,,
1781381081.446293,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.842871847,0.700351295,0.000000000,,,,,,,,,,,
1781381081.447947,,,,,,,,,,,,1781381081.445772886,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.800000000,0.700000000,0.000000000
1781381081.448187,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.842871847,0.700351295,0.000000000,,,,,,,,,,,
1781381081.451022,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.842871847,0.700351295,0.000000000,,,,,,,,,,,
1781381081.451055,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.842579992,0.700348806,0.000000000,,,,,,,,,,,
1781381081.451472,,,,,,,,,,,,1781381081.450829983,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.800000000,0.700000000,0.000000000
1781381081.462418,,,,,,,,,,,,1781381081.453006506,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.800000000,0.700000000,0.000000000
1781381081.462444,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.842579992,0.700348806,0.000000000,,,,,,,,,,,
1781381081.462603,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.842579992,0.700348806,0.000000000,,,,,,,,,,,
1781381081.462649,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.841959974,0.700343555,0.000000000,,,,,,,,,,,
1781381081.462691,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.841959974,0.700343555,0.000000000,,,,,,,,,,,
1781381081.462737,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.841959974,0.700343555,0.000000000,,,,,,,,,,,
1781381081.462771,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.841959974,0.700343555,0.000000000,,,,,,,,,,,
1781381081.462817,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.841406193,0.700338839,0.000000000,,,,,,,,,,,
1781381081.466545,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.841288931,0.700337827,0.000000000,,,,,,,,,,,
1781381081.468578,,,,,,,,,,,,1781381081.456319571,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.800000000,0.700000000,0.000000000
1781381081.468643,,,,,,,,,,,,1781381081.464399576,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.800000000,0.700000000,0.000000000
1781381081.470736,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.841024853,0.700335533,0.000000000,,,,,,,,,,,
1781381081.471094,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.841024853,0.700335533,0.000000000,,,,,,,,,,,
1781381081.471316,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.841024853,0.700335533,0.000000000,,,,,,,,,,,
1781381081.471612,,,,,,,,,,,,1781381081.470882654,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.800000000,0.700000000,0.000000000
1781381081.471708,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.840332347,0.700329616,0.000000000,,,,,,,,,,,
1781381081.474142,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.840332347,0.700329616,0.000000000,,,,,,,,,,,
1781381081.474252,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.840332347,0.700329616,0.000000000,,,,,,,,,,,
1781381081.476632,,,,,,,,,,,,1781381081.473339558,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.800000000,0.700000000,0.000000000
1781381081.479125,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.840332347,0.700329616,0.000000000,,,,,,,,,,,
1781381081.480087,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.839315689,0.700321036,0.000000000,,,,,,,,,,,
1781381081.481076,,,,,,,,,,,,1781381081.479551792,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.800000000,0.700000000,0.000000000
1781381081.482161,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.839315689,0.700321036,0.000000000,,,,,,,,,,,
1781381081.482902,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.838979303,0.700318252,0.000000000,,,,,,,,,,,
1781381081.483958,,,,,,,,,,,,1781381081.482733488,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.800000000,0.700000000,0.000000000
1781381081.490329,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.838979303,0.700318252,0.000000000,,,,,,,,,,,
1781381081.497399,,,,,,,,,,,,1781381081.487079620,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.800000000,0.700000000,0.000000000
1781381081.497419,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.838755020,0.700316415,0.000000000,,,,,,,,,,,
1781381081.497526,,,,,,,,,,,,1781381081.491003275,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.800000000,0.700000000,0.000000000
1781381081.497534,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.838653661,0.700315585,0.000000000,,,,,,,,,,,
1781381081.497565,,,,,,,,,,,,1781381081.493191481,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.800000000,0.700000000,0.000000000
1781381081.497571,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.838653661,0.700315585,0.000000000,,,,,,,,,,,
1781381081.497602,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.837998589,0.700310266,0.000000000,,,,,,,,,,,
1781381081.500418,,,,,,,,,,,,1781381081.497703791,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.800000000,0.700000000,0.000000000
1781381081.500499,,,,,,,,,,,,1781381081.499722004,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.800000000,0.700000000,0.000000000
1781381081.506184,,,,,,,,,,,,1781381081.502987862,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.800000000,0.700000000,0.000000000
1781381081.506855,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.837857739,0.700309100,0.000000000,,,,,,,,,,,
1781381081.506898,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.837154625,0.700303286,0.000000000,,,,,,,,,,,
1781381081.510949,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.837154625,0.700303286,0.000000000,,,,,,,,,,,
1781381081.512297,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.837154625,0.700303286,0.000000000,,,,,,,,,,,
1781381081.518837,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.837036173,0.700302293,0.000000000,,,,,,,,,,,
1781381081.520533,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.837036173,0.700302293,0.000000000,,,,,,,,,,,
1781381081.521676,,,,,,,,,,,,1781381081.519650936,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.800000000,0.700000000,0.000000000
1781381081.521689,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.836106454,0.700294869,0.000000000,,,,,,,,,,,
1781381081.521793,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.836106454,0.700294869,0.000000000,,,,,,,,,,,
1781381081.521825,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.836106454,0.700294869,0.000000000,,,,,,,,,,,
1781381081.521853,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.835673238,0.700291259,0.000000000,,,,,,,,,,,
1781381081.522192,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.835673238,0.700291259,0.000000000,,,,,,,,,,,
1781381081.524487,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.835239680,0.700287652,0.000000000,,,,,,,,,,,
1781381081.524620,,,,,,,,,,,,1781381081.522648573,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.800000000,0.700000000,0.000000000
1781381081.525352,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.835239680,0.700287652,0.000000000,,,,,,,,,,,
1781381081.525928,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.835066732,0.700286207,0.000000000,,,,,,,,,,,
1781381081.528406,,,,,,,,,,,,1781381081.526496172,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.800000000,0.700000000,0.000000000
1781381081.528424,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.834839660,0.700284314,0.000000000,,,,,,,,,,,
1781381081.533578,,,,,,,,,,,,1781381081.532660484,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.800000000,0.700000000,0.000000000
1781381081.534723,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.834839660,0.700284314,0.000000000,,,,,,,,,,,
1781381081.537096,,,,,,,,,,,,1781381081.536280870,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.800000000,0.700000000,0.000000000
1781381081.542132,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.834127209,0.700278397,0.000000000,,,,,,,,,,,
1781381081.542307,,,,,,,,,,,,1781381081.540923595,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.800000000,0.700000000,0.000000000
1781381081.542330,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.834127209,0.700278397,0.000000000,,,,,,,,,,,
1781381081.542408,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.833692245,0.700274780,0.000000000,,,,,,,,,,,
1781381081.552831,,,,,,,,,,,,1781381081.543535233,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.800000000,0.700000000,0.000000000
1781381081.552846,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.833521554,0.700273369,0.000000000,,,,,,,,,,,
1781381081.552951,,,,,,,,,,,,1781381081.546718836,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.800000000,0.700000000,0.000000000
1781381081.552959,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.833521554,0.700273369,0.000000000,,,,,,,,,,,
1781381081.557675,,,,,,,,,,,,1781381081.550014019,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.800000000,0.700000000,0.000000000
1781381081.557702,,,,,,,,,,,,1781381081.554258347,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.800000000,0.700000000,0.000000000
1781381081.560170,,,,,,,,,,,,1781381081.558676481,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.800000000,0.700000000,0.000000000
1781381081.561705,,,,,,,,,,,,1781381081.561080217,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.800000000,0.700000000,0.000000000
1781381081.562160,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.833114865,0.700270030,0.000000000,,,,,,,,,,,
1781381081.566593,,,,,,,,,,,,1781381081.562585115,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.800000000,0.700000000,0.000000000
1781381081.566613,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.831910201,0.700260353,0.000000000,,,,,,,,,,,
1781381081.566741,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.831702616,0.700258585,0.000000000,,,,,,,,,,,
1781381081.566786,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.831702616,0.700258585,0.000000000,,,,,,,,,,,
1781381081.566938,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.831540687,0.700257200,0.000000000,,,,,,,,,,,
1781381081.571215,,,,,,,,,,,,1781381081.567355871,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.800000000,0.700000000,0.000000000
1781381081.571232,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.831540687,0.700257200,0.000000000,,,,,,,,,,,
1781381081.571308,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.831371919,0.700255764,0.000000000,,,,,,,,,,,
1781381081.571332,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.831302683,0.700255178,0.000000000,,,,,,,,,,,
1781381081.576026,,,,,,,,,,,,1781381081.570745945,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.800000000,0.700000000,0.000000000
1781381081.576163,,,,,,,,,,,,1781381081.572757959,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.800000000,0.700000000,0.000000000
1781381081.577673,,,,,,,,,,,,1781381081.576241255,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.800000000,0.700000000,0.000000000
1781381081.578305,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.831094282,0.700253427,0.000000000,,,,,,,,,,,
1781381081.578356,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.831094282,0.700253427,0.000000000,,,,,,,,,,,
1781381081.579257,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.830611925,0.700249414,0.000000000,,,,,,,,,,,
1781381081.579316,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.830570193,0.700249067,0.000000000,,,,,,,,,,,
1781381081.581432,,,,,,,,,,,,1781381081.579678535,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.800000000,0.700000000,0.000000000
1781381081.581445,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.830483715,0.700248348,0.000000000,,,,,,,,,,,
1781381081.584527,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.830483715,0.700248348,0.000000000,,,,,,,,,,,
1781381081.584600,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.830483715,0.700248348,0.000000000,,,,,,,,,,,
1781381081.584739,,,,,,,,,,,,1781381081.583695412,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.800000000,0.700000000,0.000000000
1781381081.586893,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.830229919,0.700246235,0.000000000,,,,,,,,,,,
1781381081.587010,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.829992242,0.700244256,0.000000000,,,,,,,,,,,
1781381081.588320,,,,,,,,,,,,1781381081.586393356,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.800000000,0.700000000,0.000000000
